job_id,user,node_num,gpu_num,cpu_num,mem_per_pod_GB,shared_mem_per_pod,type,state,submit_time,start_time,end_time,fail_time,stop_time,duration,queue,gpu_time
dlc15bax0a0rmc3s,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:00+00:00,2023-06-29 09:19:11+00:00,2023-06-29 09:19:39+00:00,2023-06-29 09:19:39+00:00,,39,11.0,39.0
dlcvbpj85pxtqz3z,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:00+00:00,2023-06-29 09:19:11+00:00,2023-06-29 09:19:43+00:00,2023-06-29 09:19:43+00:00,,43,11.0,43.0
dlc1pahoknhnvykg,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:02+00:00,2023-06-29 09:19:09+00:00,2023-06-29 09:19:32+00:00,2023-06-29 09:19:32+00:00,,30,7.0,30.0
dlc1za32cjqc5835,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:03+00:00,2023-06-29 09:19:12+00:00,2023-06-29 09:19:39+00:00,2023-06-29 09:19:39+00:00,,36,9.0,36.0
dlc1za32civlvfec,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:03+00:00,2023-06-29 09:19:15+00:00,2023-06-29 09:19:33+00:00,2023-06-29 09:19:33+00:00,,30,12.0,30.0
dlc1za32cp2nm1l5,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:04+00:00,2023-06-29 09:19:20+00:00,2023-06-29 09:19:41+00:00,2023-06-29 09:19:41+00:00,,37,16.0,37.0
dlc338glga0ydkad,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:08+00:00,2023-06-29 09:19:17+00:00,2023-06-29 09:19:40+00:00,2023-06-29 09:19:40+00:00,,32,9.0,32.0
dlc338glgo5xdxpy,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:08+00:00,2023-06-29 09:19:24+00:00,2023-06-29 09:19:50+00:00,2023-06-29 09:19:50+00:00,,42,16.0,42.0
dlc3n7nd0y211gjt,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:10+00:00,2023-06-29 09:19:21+00:00,2023-06-29 09:19:55+00:00,2023-06-29 09:19:55+00:00,,45,11.0,45.0
dlc4h6fic7t62ths,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:12+00:00,2023-06-29 09:19:29+00:00,2023-06-29 09:19:51+00:00,2023-06-29 09:19:51+00:00,,39,17.0,39.0
dlc476u4kf0a1lf6,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:12+00:00,2023-06-29 09:19:21+00:00,2023-06-29 09:19:51+00:00,2023-06-29 09:19:51+00:00,,39,9.0,39.0
dlc4h6fic081wdzv,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:12+00:00,2023-06-29 09:19:26+00:00,2023-06-29 09:19:49+00:00,2023-06-29 09:19:49+00:00,,37,14.0,37.0
dlc476u4k1doopo5,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:12+00:00,2023-06-29 09:19:26+00:00,2023-06-29 09:19:44+00:00,2023-06-29 09:19:44+00:00,,32,14.0,32.0
dlc476u4kvsgn2nx,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:12+00:00,2023-06-29 09:19:22+00:00,2023-06-29 09:19:43+00:00,2023-06-29 09:19:43+00:00,,31,10.0,31.0
dlc4h6ficmu4mm40,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:13+00:00,2023-06-29 09:19:32+00:00,2023-06-29 09:19:56+00:00,2023-06-29 09:19:56+00:00,,43,19.0,43.0
dlc515m9wfbpvqla,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:15+00:00,2023-06-29 09:19:38+00:00,2023-06-29 09:20:06+00:00,2023-06-29 09:20:06+00:00,,51,23.0,51.0
dlc515m9w1lxdoea,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:15+00:00,2023-06-29 09:19:31+00:00,2023-06-29 09:19:49+00:00,2023-06-29 09:19:49+00:00,,34,16.0,34.0
dlc5b57nowi2e378,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:16+00:00,2023-06-29 09:19:33+00:00,2023-06-29 09:19:56+00:00,2023-06-29 09:19:56+00:00,,40,17.0,40.0
dlc6f3l6sc5ia2xv,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:20+00:00,2023-06-29 09:19:32+00:00,2023-06-29 09:20:01+00:00,2023-06-29 09:20:01+00:00,,41,12.0,41.0
dlc792dc4lt2ferz,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:23+00:00,2023-06-29 09:19:41+00:00,2023-06-29 09:19:59+00:00,2023-06-29 09:19:59+00:00,,36,18.0,36.0
dlc792dc48x0qztg,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:23+00:00,2023-06-29 09:19:41+00:00,2023-06-29 09:19:55+00:00,2023-06-29 09:19:55+00:00,,32,18.0,32.0
dlc7t1k3okdf6366,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:24+00:00,2023-06-29 09:19:38+00:00,2023-06-29 09:20:00+00:00,2023-06-29 09:20:00+00:00,,36,14.0,36.0
dlc8315hg0rtvgvm,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:26+00:00,2023-06-29 09:19:37+00:00,2023-06-29 09:20:00+00:00,2023-06-29 09:20:00+00:00,,34,11.0,34.0
dlc8315hgvgn83zn,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:26+00:00,2023-06-29 09:19:38+00:00,2023-06-29 09:19:59+00:00,2023-06-29 09:19:59+00:00,,33,12.0,33.0
dlc8d0qv89wc2blf,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:27+00:00,2023-06-29 09:19:43+00:00,2023-06-29 09:20:04+00:00,2023-06-29 09:20:04+00:00,,37,16.0,37.0
dlc96zj0k58ahpg0,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:30+00:00,2023-06-29 09:19:42+00:00,2023-06-29 09:20:05+00:00,2023-06-29 09:20:05+00:00,,35,12.0,35.0
dlc9qyps4kc02xr3,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:32+00:00,2023-06-29 09:19:42+00:00,2023-06-29 09:20:11+00:00,2023-06-29 09:20:11+00:00,,39,10.0,39.0
dlcakxhxgfphuw8z,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:35+00:00,2023-06-29 09:19:41+00:00,2023-06-29 09:20:03+00:00,2023-06-29 09:20:03+00:00,,28,6.0,28.0
dlcbewa2s54am787,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:38+00:00,2023-06-29 09:19:48+00:00,2023-06-29 09:20:17+00:00,2023-06-29 09:20:17+00:00,,39,10.0,39.0
dlcciunlwopzwr27,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:42+00:00,2023-06-29 09:19:52+00:00,2023-06-29 09:20:25+00:00,2023-06-29 09:20:25+00:00,,43,10.0,43.0
dlcciunlw4etovej,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:42+00:00,2023-06-29 09:19:52+00:00,2023-06-29 09:20:17+00:00,2023-06-29 09:20:17+00:00,,35,10.0,35.0
dlccsu8zofg7xkyh,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:43+00:00,2023-06-29 09:19:54+00:00,2023-06-29 09:20:17+00:00,2023-06-29 09:20:17+00:00,,34,11.0,34.0
dlccsu8zoo001n8n,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:43+00:00,2023-06-29 09:19:53+00:00,2023-06-29 09:20:15+00:00,2023-06-29 09:20:15+00:00,,32,10.0,32.0
dlcd2tudg0o1p7zq,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:44+00:00,2023-06-29 09:19:53+00:00,2023-06-29 09:20:15+00:00,2023-06-29 09:20:15+00:00,,31,9.0,31.0
dlcdctfr8esu0xjf,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:45+00:00,2023-06-29 09:19:59+00:00,2023-06-29 09:20:21+00:00,2023-06-29 09:20:21+00:00,,36,14.0,36.0
dlcdmt150uvoz53n,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:46+00:00,2023-06-29 09:20:01+00:00,2023-06-29 09:20:33+00:00,2023-06-29 09:20:33+00:00,,47,15.0,47.0
dlce6s7wkzi1pogt,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:47+00:00,2023-06-29 09:19:59+00:00,2023-06-29 09:20:26+00:00,2023-06-29 09:20:26+00:00,,39,12.0,39.0
dlce6s7wk412ugfy,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:48+00:00,2023-06-29 09:19:58+00:00,2023-06-29 09:20:22+00:00,2023-06-29 09:20:22+00:00,,34,10.0,34.0
dlcfkq6tgdbkovwd,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:52+00:00,2023-06-29 09:20:03+00:00,2023-06-29 09:20:31+00:00,2023-06-29 09:20:31+00:00,,39,11.0,39.0
dlcfups78l4erdsc,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:54+00:00,2023-06-29 09:20:03+00:00,2023-06-29 09:20:31+00:00,2023-06-29 09:20:31+00:00,,37,9.0,37.0
dlch8nr44cuvdbrg,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:59+00:00,2023-06-29 09:20:09+00:00,2023-06-29 09:20:36+00:00,2023-06-29 09:20:36+00:00,,37,10.0,37.0
dlchinchwhf0jjye,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:19:59+00:00,2023-06-29 09:20:09+00:00,2023-06-29 09:20:30+00:00,2023-06-29 09:20:30+00:00,,31,10.0,31.0
dlchsmxvohwaidoh,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:00+00:00,2023-06-29 09:20:14+00:00,2023-06-29 09:20:35+00:00,2023-06-29 09:20:35+00:00,,35,14.0,35.0
dlchsmxvocxytmsf,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:01+00:00,2023-06-29 09:20:14+00:00,2023-06-29 09:20:40+00:00,2023-06-29 09:20:40+00:00,,39,13.0,39.0
dlci2mj9gm1h62dh,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:02+00:00,2023-06-29 09:20:13+00:00,2023-06-29 09:20:35+00:00,2023-06-29 09:20:35+00:00,,33,11.0,33.0
dlci2mj9g5wf6qnc,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:02+00:00,2023-06-29 09:20:13+00:00,2023-06-29 09:20:34+00:00,2023-06-29 09:20:34+00:00,,32,11.0,32.0
dlcjqk3k4otccz1c,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:07+00:00,2023-06-29 09:20:22+00:00,2023-06-29 09:20:40+00:00,2023-06-29 09:20:40+00:00,,33,15.0,33.0
dlcjqk3k4bifwqqi,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:08+00:00,2023-06-29 09:20:19+00:00,2023-06-29 09:20:42+00:00,2023-06-29 09:20:42+00:00,,34,11.0,34.0
dlcjqk3k4tf8wdxo,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:08+00:00,2023-06-29 09:20:23+00:00,2023-06-29 09:20:42+00:00,2023-06-29 09:20:42+00:00,,34,15.0,34.0
dlcl4i2h0hb75j70,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:12+00:00,2023-06-29 09:20:24+00:00,2023-06-29 09:20:47+00:00,2023-06-29 09:20:47+00:00,,35,12.0,35.0
dlckuih38dxtjaih,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:12+00:00,2023-06-29 09:20:31+00:00,2023-06-29 09:20:58+00:00,2023-06-29 09:20:58+00:00,,46,19.0,46.0
dlckuih38hs8llym,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:12+00:00,2023-06-29 09:20:24+00:00,2023-06-29 09:20:45+00:00,2023-06-29 09:20:45+00:00,,33,12.0,33.0
dlckuih389sfhedu,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:12+00:00,2023-06-29 09:20:28+00:00,2023-06-29 09:20:47+00:00,2023-06-29 09:20:47+00:00,,35,16.0,35.0
dlcl4i2h0jph92nm,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:13+00:00,2023-06-29 09:20:26+00:00,2023-06-29 09:20:53+00:00,2023-06-29 09:20:53+00:00,,40,13.0,40.0
dlcl4i2h0yfm6wo8,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:13+00:00,2023-06-29 09:20:25+00:00,2023-06-29 09:20:46+00:00,2023-06-29 09:20:46+00:00,,33,12.0,33.0
dlclehnusl603vjs,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:14+00:00,2023-06-29 09:20:25+00:00,2023-06-29 09:20:47+00:00,2023-06-29 09:20:47+00:00,,33,11.0,33.0
dlcm8gg047mrexcb,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:17+00:00,2023-06-29 09:20:29+00:00,2023-06-29 09:20:51+00:00,2023-06-29 09:20:51+00:00,,34,12.0,34.0
dlcmig1dw7lfucg6,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:17+00:00,2023-06-29 09:20:30+00:00,2023-06-29 09:20:52+00:00,2023-06-29 09:20:52+00:00,,35,13.0,35.0
dlcmsfmro6fefkav,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:19+00:00,2023-06-29 09:20:35+00:00,2023-06-29 09:20:58+00:00,2023-06-29 09:20:58+00:00,,39,16.0,39.0
dlcmsfmro5mlvmsk,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:19+00:00,2023-06-29 09:20:33+00:00,2023-06-29 09:20:52+00:00,2023-06-29 09:20:52+00:00,,33,14.0,33.0
dlcogd72celtmg1v,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:25+00:00,2023-06-29 09:20:36+00:00,2023-06-29 09:21:03+00:00,2023-06-29 09:21:03+00:00,,38,11.0,38.0
dlcogd72cvrzxcqu,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:25+00:00,2023-06-29 09:20:37+00:00,2023-06-29 09:21:00+00:00,2023-06-29 09:21:00+00:00,,35,12.0,35.0
dlcp0cdtwkagy63e,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:26+00:00,2023-06-29 09:20:39+00:00,2023-06-29 09:21:07+00:00,2023-06-29 09:21:07+00:00,,41,13.0,41.0
dlcoqcsg451fdigb,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:26+00:00,2023-06-29 09:20:34+00:00,2023-06-29 09:21:06+00:00,2023-06-29 09:21:06+00:00,,40,8.0,40.0
dlcpkbklgxzb5vqz,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:28+00:00,2023-06-29 09:20:40+00:00,2023-06-29 09:21:13+00:00,2023-06-29 09:21:13+00:00,,45,12.0,45.0
dlcqy9jiclhn181c,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:34+00:00,2023-06-29 09:20:45+00:00,2023-06-29 09:21:07+00:00,2023-06-29 09:21:07+00:00,,33,11.0,33.0
dlcr894w40xjsi0z,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:35+00:00,2023-06-29 09:20:44+00:00,2023-06-29 09:21:13+00:00,2023-06-29 09:21:13+00:00,,38,9.0,38.0
dlcri8q9wvhe0oks,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:36+00:00,2023-06-29 09:20:44+00:00,2023-06-29 09:21:07+00:00,2023-06-29 09:21:07+00:00,,31,8.0,31.0
dlcri8q9wkxbfdhx,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:36+00:00,2023-06-29 09:20:44+00:00,2023-06-29 09:21:06+00:00,2023-06-29 09:21:06+00:00,,30,8.0,30.0
dlcsm73t0zqio6ig,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:39+00:00,2023-06-29 09:20:50+00:00,2023-06-29 09:21:13+00:00,2023-06-29 09:21:13+00:00,,34,11.0,34.0
dlcsm73t0tzzc1g0,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:40+00:00,2023-06-29 09:20:53+00:00,2023-06-29 09:21:12+00:00,2023-06-29 09:21:12+00:00,,32,13.0,32.0
dlcsm73t0wlhz5z0,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:40+00:00,2023-06-29 09:20:48+00:00,2023-06-29 09:21:10+00:00,2023-06-29 09:21:10+00:00,,30,8.0,30.0
dlctg5vyc7mo4zky,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:43+00:00,2023-06-29 09:20:56+00:00,2023-06-29 09:21:23+00:00,2023-06-29 09:21:23+00:00,,40,13.0,40.0
dlcu052pwgzdr88t,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:45+00:00,2023-06-29 09:20:55+00:00,2023-06-29 09:21:18+00:00,2023-06-29 09:21:18+00:00,,33,10.0,33.0
dlcuk49hg2p6709h,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:47+00:00,2023-06-29 09:21:00+00:00,2023-06-29 09:21:21+00:00,2023-06-29 09:21:21+00:00,,34,13.0,34.0
dlcuk49hg6q6m3qj,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:47+00:00,2023-06-29 09:20:55+00:00,2023-06-29 09:21:23+00:00,2023-06-29 09:21:23+00:00,,36,8.0,36.0
dlcv43g904o6z9be,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:49+00:00,2023-06-29 09:21:06+00:00,2023-06-29 09:21:29+00:00,2023-06-29 09:21:29+00:00,,40,17.0,40.0
dlcv43g90okrr7eg,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:49+00:00,2023-06-29 09:20:59+00:00,2023-06-29 09:21:23+00:00,2023-06-29 09:21:23+00:00,,34,10.0,34.0
dlcvy28ecxa495rl,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:52+00:00,2023-06-29 09:21:09+00:00,2023-06-29 09:21:39+00:00,2023-06-29 09:21:39+00:00,,47,17.0,47.0
dlcvy28eccn23imx,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:52+00:00,2023-06-29 09:21:05+00:00,2023-06-29 09:21:33+00:00,2023-06-29 09:21:33+00:00,,41,13.0,41.0
dlcwi1f5wj9z4pky,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:54+00:00,2023-06-29 09:21:04+00:00,2023-06-29 09:21:28+00:00,2023-06-29 09:21:28+00:00,,34,10.0,34.0
dlcx20lxgjjvyva3,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:55+00:00,2023-06-29 09:21:08+00:00,2023-06-29 09:21:27+00:00,2023-06-29 09:21:27+00:00,,32,13.0,32.0
dlcx20lxgbsc34yq,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:20:56+00:00,2023-06-29 09:21:11+00:00,2023-06-29 09:21:33+00:00,2023-06-29 09:21:33+00:00,,37,15.0,37.0
dlcy5yzgk61xhqci,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:00+00:00,2023-06-29 09:21:12+00:00,2023-06-29 09:21:38+00:00,2023-06-29 09:21:38+00:00,,38,12.0,38.0
dlcypy684aujxttr,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:02+00:00,2023-06-29 09:21:15+00:00,2023-06-29 09:21:43+00:00,2023-06-29 09:21:43+00:00,,41,13.0,41.0
dlcyzxrlwu9uz1kv,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:03+00:00,2023-06-29 09:21:15+00:00,2023-06-29 09:21:37+00:00,2023-06-29 09:21:37+00:00,,34,12.0,34.0
dlcz9xczohr7n38s,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:04+00:00,2023-06-29 09:21:15+00:00,2023-06-29 09:21:37+00:00,2023-06-29 09:21:37+00:00,,33,11.0,33.0
dlcz9xczo4m2w90j,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:04+00:00,2023-06-29 09:21:14+00:00,2023-06-29 09:21:48+00:00,2023-06-29 09:21:48+00:00,,44,10.0,44.0
dlczjwydgjspz1ql,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:05+00:00,2023-06-29 09:21:15+00:00,2023-06-29 09:21:38+00:00,2023-06-29 09:21:38+00:00,,33,10.0,33.0
dlczjwydgfwgni1f,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:05+00:00,2023-06-29 09:21:16+00:00,2023-06-29 09:21:37+00:00,2023-06-29 09:21:37+00:00,,32,11.0,32.0
dlcztwjr87ctvw1v,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:06+00:00,2023-06-29 09:21:20+00:00,2023-06-29 09:21:47+00:00,2023-06-29 09:21:47+00:00,,41,14.0,41.0
dlc103w550akvh5l,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:07+00:00,2023-06-29 09:21:21+00:00,2023-06-29 09:21:42+00:00,2023-06-29 09:21:42+00:00,,35,14.0,35.0
dlc10dvqisjy7z0t,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:08+00:00,2023-06-29 09:21:18+00:00,2023-06-29 09:21:41+00:00,2023-06-29 09:21:41+00:00,,33,10.0,33.0
dlc11rtpfoa3f3xt,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:13+00:00,2023-06-29 09:21:25+00:00,2023-06-29 09:21:53+00:00,2023-06-29 09:21:53+00:00,,40,12.0,40.0
dlc12bsw788od45v,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:15+00:00,2023-06-29 09:21:26+00:00,2023-06-29 09:21:47+00:00,2023-06-29 09:21:47+00:00,,32,11.0,32.0
dlc12lshl07rpkid,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:16+00:00,2023-06-29 09:21:35+00:00,2023-06-29 09:21:53+00:00,2023-06-29 09:21:53+00:00,,37,19.0,37.0
dlc13zqghw9x237k,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:20+00:00,2023-06-29 09:21:30+00:00,2023-06-29 09:21:52+00:00,2023-06-29 09:21:52+00:00,,32,10.0,32.0
dlc13pqv441ueil7,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:20+00:00,2023-06-29 09:21:35+00:00,2023-06-29 09:21:55+00:00,2023-06-29 09:21:55+00:00,,35,15.0,35.0
dlc13pqv44l3nxv7,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:20+00:00,2023-06-29 09:21:31+00:00,2023-06-29 09:21:53+00:00,2023-06-29 09:21:53+00:00,,33,11.0,33.0
dlc149q1voehafnl,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:21+00:00,2023-06-29 09:21:31+00:00,2023-06-29 09:21:59+00:00,2023-06-29 09:21:59+00:00,,38,10.0,38.0
dlc14jpn9g97lndq,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:23+00:00,2023-06-29 09:21:36+00:00,2023-06-29 09:21:59+00:00,2023-06-29 09:21:59+00:00,,36,13.0,36.0
dlc153ou1042fxxz,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:25+00:00,2023-06-29 09:21:35+00:00,2023-06-29 09:22:03+00:00,2023-06-29 09:22:03+00:00,,38,10.0,38.0
dlc15no0skbi56ee,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:27+00:00,2023-06-29 09:21:35+00:00,2023-06-29 09:21:57+00:00,2023-06-29 09:21:57+00:00,,30,8.0,30.0
dlc15no0ske09jfl,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:27+00:00,2023-06-29 09:21:36+00:00,2023-06-29 09:21:57+00:00,2023-06-29 09:21:57+00:00,,30,9.0,30.0
dlc16hmsxwq3mj65,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:30+00:00,2023-06-29 09:21:42+00:00,2023-06-29 09:22:04+00:00,2023-06-29 09:22:04+00:00,,34,12.0,34.0
dlc17vkrus426pxm,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:34+00:00,2023-06-29 09:21:47+00:00,2023-06-29 09:22:25+00:00,2023-06-29 09:22:25+00:00,,51,13.0,51.0
dlc17ll6h0zvg25k,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:34+00:00,2023-06-29 09:21:45+00:00,2023-06-29 09:22:09+00:00,2023-06-29 09:22:09+00:00,,35,11.0,35.0
dlc17vkrus6ervga,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:35+00:00,2023-06-29 09:21:47+00:00,2023-06-29 09:22:09+00:00,2023-06-29 09:22:09+00:00,,34,12.0,34.0
dlc18fjymcrkd9ak,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:36+00:00,2023-06-29 09:21:46+00:00,2023-06-29 09:22:07+00:00,2023-06-29 09:22:07+00:00,,31,10.0,31.0
dlc18fjymcctyimp,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:37+00:00,2023-06-29 09:21:50+00:00,2023-06-29 09:22:14+00:00,2023-06-29 09:22:14+00:00,,37,13.0,37.0
dlc18zj5dwpkw0d9,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:39+00:00,2023-06-29 09:21:54+00:00,2023-06-29 09:22:16+00:00,2023-06-29 09:22:16+00:00,,37,15.0,37.0
dlc19jic5gn76tbd,uc13a,1,1,8,48,,Eval,FAILED,2023-06-29 09:21:41+00:00,2023-06-29 09:21:53+00:00,2023-06-29 09:22:15+00:00,2023-06-29 09:22:15+00:00,,34,12.0,34.0
dlck0l3icrefzi53,ud094,128,1024,15360,1900,100.0,Pretrain,CANCELLED,2023-06-29 09:24:25+00:00,2023-06-29 09:24:41+00:00,2023-06-29 10:33:59+00:00,,2023-06-29 10:33:59+00:00,4174,16.0,4274176.0
dlcbzgjd0awdya0d,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:40+00:00,2023-06-29 10:23:50+00:00,2023-06-29 10:25:25+00:00,,,105,10.0,105.0
dlcbzgjd0mu0a2hf,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:40+00:00,2023-06-29 10:23:51+00:00,2023-06-29 10:26:39+00:00,,,179,11.0,179.0
dlcc9g4qsc8ls25b,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:41+00:00,2023-06-29 10:23:54+00:00,2023-06-29 10:27:06+00:00,,,205,13.0,205.0
dlcc9g4qsxfe68ki,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:41+00:00,2023-06-29 10:23:54+00:00,2023-06-29 10:26:40+00:00,,,179,13.0,179.0
dlcc9g4qsglep2l0,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:41+00:00,2023-06-29 10:23:49+00:00,2023-06-29 10:25:24+00:00,,,103,8.0,103.0
dlcc9g4qsnc0xo95,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:41+00:00,2023-06-29 10:23:57+00:00,2023-06-29 10:25:23+00:00,,,102,16.0,102.0
dlccjfq4k90qtxmy,uc13a,1,1,8,48,,Eval,COMPLETED,2023-06-29 10:23:42+00:00,2023-06-29 10:23:56+00:00,2023-06-29 10:26:45+00:00,,,183,14.0,183.0
